MolecularFormula,Mass,C,H,O,N,S,P,El_comp,DBE,HC,OC,NC,AI_mod,NOSC,compound_class,log_CIR
C12H27O11N2S2P,469.072079,12,27,11,2,2,1,CHONSP,0.5,2.25,0.9166666666666666,0.16666666666666666,0.0,0.0,carbohydrate_like,1.0939265337863855
C15H22O13N2S,469.07696,15,22,13,2,1,0,CHONS,6.0,1.4666666666666666,0.8666666666666667,0.13333333333333333,0.0,0.7999999999999998,protein_like,1.234188698688809
C23H18O11,469.077653428572,23,18,11,0,0,0,CHO,15.0,0.782608695652174,0.4782608695652174,0.0,0.5428571428571428,0.17391304347826075,aromatic,0.888106930907369
C26H19O3N2SP,469.077975,26,19,3,2,1,1,CHONSP,18.5,0.7307692307692307,0.11538461538461539,0.07692307692307693,0.7317073170731707,-0.384615384615385,condensed_aromatic,0.8911269250238963
C20H22O11S,469.080707,20,22,11,0,1,0,CHOS,10.0,1.1,0.55,0.0,0.25925925925925924,0.10000000000000009,other,1.220977964568323
C20H22O11S,469.081114333333,20,22,11,0,1,0,CHOS,10.0,1.1,0.55,0.0,0.25925925925925924,0.10000000000000009,other,1.220977964568323
C20H22O13,469.0987405125,20,22,13,0,0,0,CHO,10.0,1.1,0.65,0.0,0.25925925925925924,0.20000000000000018,other,1.234859325549424
C24H26O2N2S3,469.108289,24,26,2,2,3,0,CHONS,13.0,1.0833333333333333,0.08333333333333333,0.08333333333333333,0.4444444444444444,-0.41666666666666696,CRAM,0.8584622630972126
C28H22O5S,469.111391,28,22,5,0,1,0,CHOS,18.0,0.7857142857142857,0.17857142857142858,0.0,0.5918367346938775,-0.35714285714285676,aromatic,0.8112041767395161
C17H27O13P,469.1117452,17,27,13,0,0,1,CHOP,4.5,1.588235294117647,0.7647058823529411,0.0,0.0,-0.35294117647058787,carbohydrate_like,1.2678944703205222
C24H22O10,469.113909952381,24,22,10,0,0,0,CHO,14.0,0.9166666666666666,0.4166666666666667,0.0,0.47368421052631576,-0.08333333333333304,CRAM,0.8996586191151503
C24H22O10,469.114221166667,24,22,10,0,0,0,CHO,14.0,0.9166666666666666,0.4166666666666667,0.0,0.47368421052631576,-0.08333333333333304,CRAM,0.8996586191151503
C21H26O10S,469.117043,21,26,10,0,1,0,CHOS,9.0,1.2380952380952381,0.47619047619047616,0.0,0.2,-0.1904761904761907,CRAM,1.0216862544492562
C21H26O10S,469.11737175,21,26,10,0,1,0,CHOS,9.0,1.2380952380952381,0.47619047619047616,0.0,0.2,-0.1904761904761907,CRAM,1.0216862544492562
C21H26O12,469.1351021,21,26,12,0,0,0,CHO,9.0,1.2380952380952381,0.5714285714285714,0.0,0.2,-0.0952380952380949,other,1.2336362661930351
C13H31O14N2P,469.144126,13,31,14,2,0,1,CHONP,-0.5,2.3846153846153846,1.0769230769230769,0.15384615384615385,0.0,-0.1538461538461542,carbohydrate_like,1.1153832367125078
C25H30ON2S3,469.144716807692,25,30,1,2,3,0,CHONS,12.0,1.2,0.04,0.08,0.38461538461538464,-0.6399999999999997,CRAM,0.8654163310181431
C25H26O9,469.150336617021,25,26,9,0,0,0,CHO,13.0,1.04,0.36,0.0,0.4146341463414634,-0.3200000000000003,CRAM,0.9226548263458466
C25H26O9,469.150686,25,26,9,0,0,0,CHO,13.0,1.04,0.36,0.0,0.4146341463414634,-0.3200000000000003,CRAM,0.9226548263458466
C24H27O6N2P,469.153401,24,27,6,2,0,1,CHONP,12.5,1.125,0.25,0.08333333333333333,0.4722222222222222,-0.583333333333333,CRAM,0.9634181298335748
C22H30O9S,469.153734,22,30,9,0,1,0,CHOS,8.0,1.3636363636363635,0.4090909090909091,0.0,0.15151515151515152,-0.45454545454545414,CRAM,1.0453991875477429
C22H30O11,469.171506189874,22,30,11,0,0,0,CHO,8.0,1.3636363636363635,0.5,0.0,0.15151515151515152,-0.3636363636363633,other,1.2315405878352923
C25H31O3N2SP,469.171928,25,31,3,2,1,1,CHONSP,11.5,1.24,0.12,0.08,0.41025641025641024,-0.8799999999999999,CRAM,0.9375721977545051
C30H30O3S,469.1843055,30,30,3,0,1,0,CHOS,16.0,1.0,0.1,0.0,0.4909090909090909,-0.7333333333333334,CRAM,0.7688140764991274
C26H30O8,469.186977,26,30,8,0,0,0,CHO,12.0,1.1538461538461537,0.3076923076923077,0.0,0.36363636363636365,-0.5384615384615383,CRAM,0.9444223709869722
C23H34O10,469.207916573529,23,34,10,0,0,0,CHO,7.0,1.4782608695652173,0.43478260869565216,0.0,0.1111111111111111,-0.6086956521739131,CRAM,1.0863585590518572
C27H34O7,469.2230855,27,34,7,0,0,0,CHO,11.0,1.2592592592592593,0.25925925925925924,0.0,0.3191489361702128,-0.7407407407407405,CRAM,0.9647016165103324
C27H34O7,469.223344,27,34,7,0,0,0,CHO,11.0,1.2592592592592593,0.25925925925925924,0.0,0.3191489361702128,-0.7407407407407405,CRAM,0.9647016165103324
C23H39O4N2SP,469.229437,23,39,4,2,1,1,CHONSP,5.5,1.6956521739130435,0.17391304347826086,0.08695652173913043,0.08823529411764706,-1.2173913043478262,lipid_like,1.2975092755376276
C24H38O9,469.244306333333,24,38,9,0,0,0,CHO,6.0,1.5833333333333333,0.375,0.0,0.07692307692307693,-0.833333333333333,lipid_like,1.279037019254541
C26H46OS3,469.263731,26,46,1,0,3,0,CHOS,4.0,1.7692307692307692,0.038461538461538464,0.0,0.022222222222222223,-1.4615384615384617,lipid_like,1.263631153475847
C22H46O8S,469.283980333333,22,46,8,0,1,0,CHOS,0.0,2.090909090909091,0.36363636363636365,0.0,0.0,-1.2727272727272725,lipid_like,1.205078671586144
C26H46O7,469.317085,26,46,7,0,0,0,CHO,4.0,1.7692307692307692,0.2692307692307692,0.0,0.022222222222222223,-1.2307692307692308,lipid_like,1.4581265784652413
C26H51O3N2P,469.356499,26,51,3,2,0,1,CHONP,2.5,1.9615384615384615,0.11538461538461539,0.07692307692307693,0.0,-1.6923076923076925,lipid_like,1.341543591690563
C26H50O5N2,469.364799,26,50,5,2,0,0,CHON,3.0,1.9230769230769231,0.19230769230769232,0.07692307692307693,0.0,-1.3076923076923075,lipid_like,1.4215739857838257
C31H50O3,469.368623,31,50,3,0,0,0,CHO,7.0,1.6129032258064515,0.0967741935483871,0.0,0.1864406779661017,-1.419354838709677,lipid_like,1.0182677562565274
C30H50O2N2,469.379941,30,50,2,2,0,0,CHON,7.0,1.6666666666666667,0.06666666666666667,0.06666666666666667,0.18518518518518517,-1.333333333333333,lipid_like,1.0463285204114943
C28H55O3P,469.3816025,28,55,3,0,0,1,CHOP,1.5,1.9642857142857142,0.10714285714285714,0.0,0.0,-1.9285714285714288,lipid_like,1.1202554152993143
C28H54O5,469.389856,28,54,5,0,0,0,CHO,2.0,1.9285714285714286,0.17857142857142858,0.0,0.0,-1.5714285714285712,lipid_like,1.2686191427259106
C32H54O2,469.405150666667,32,54,2,0,0,0,CHO,6.0,1.6875,0.0625,0.0,0.16129032258064516,-1.5625,lipid_like,1.1519081013776136
C29H58O2S,469.40861475,29,58,2,0,1,0,CHOS,1.0,2.0,0.06896551724137931,0.0,0.0,-1.793103448275862,lipid_like,1.0595379112599939
C31H54ON2,469.416217,31,54,1,2,0,0,CHON,6.0,1.7419354838709677,0.03225806451612903,0.06451612903225806,0.15789473684210525,-1.483870967741935,lipid_like,1.1561851276651858
C28H58O3N2,469.437455,28,58,3,2,0,0,CHON,1.0,2.0714285714285716,0.10714285714285714,0.07142857142857142,0.0,-1.6428571428571432,lipid_like,1.1547119867776683
C33H58O,469.441351666667,33,58,1,0,0,0,CHO,5.0,1.7575757575757576,0.030303030303030304,0.0,0.13846153846153847,-1.6969696969696972,lipid_like,1.2205305143653662
C30H62O3,469.4624905,30,62,3,0,0,0,CHO,0.0,2.066666666666667,0.1,0.0,0.0,-1.8666666666666663,lipid_like,1.1241474098324606
C29H62O2N2,469.4737676,29,62,2,2,0,0,CHON,0.0,2.1379310344827585,0.06896551724137931,0.06896551724137931,0.0,-1.793103448275862,lipid_like,1.1520778160716811
C14H21O9N3S3,470.036772,14,21,9,3,3,0,CHONS,6.0,1.5,0.6428571428571429,0.21428571428571427,0.0,0.8571428571428572,carbohydrate_like,1.115063247001453
C15H23O10NSP2,470.044373,15,23,10,1,1,2,CHONSP,5.0,1.5333333333333334,0.6666666666666666,0.06666666666666667,0.0,-0.5333333333333332,carbohydrate_like,1.2375217318764915
C18H17O14N,470.057687,18,17,14,1,0,0,CHON,11.0,0.9444444444444444,0.7777777777777778,0.05555555555555555,0.35,0.7777777777777777,N_containing,1.2374718855473559
C18H17O14N,470.057938,18,17,14,1,0,0,CHON,11.0,0.9444444444444444,0.7777777777777778,0.05555555555555555,0.35,0.7777777777777777,N_containing,1.2374718855473559
C18H18O14,470.065720393939,18,18,14,0,0,0,CHO,10.0,1.0,0.7777777777777778,0.0,0.2727272727272727,0.5555555555555554,other,1.2291311194732786
C22H17O11N,470.0729097,22,17,11,1,0,0,CHON,15.0,0.7727272727272727,0.5,0.045454545454545456,0.5806451612903226,0.36363636363636376,aromatic,0.916113611973886
C22H18O11,470.081037,22,18,11,0,0,0,CHO,14.0,0.8181818181818182,0.5,0.0,0.5151515151515151,0.18181818181818166,aromatic,0.8892941231888277
C19H21O13N,470.093996962264,19,21,13,1,0,0,CHON,10.0,1.105263157894737,0.6842105263157895,0.05263157894736842,0.2608695652173913,0.42105263157894735,N_containing,1.2374428303562144
C19H21O13N,470.094327,19,21,13,1,0,0,CHON,10.0,1.105263157894737,0.6842105263157895,0.05263157894736842,0.2608695652173913,0.42105263157894735,N_containing,1.2374428303562144
C19H22O13,470.102107048387,19,22,13,0,0,0,CHO,9.0,1.1578947368421053,0.6842105263157895,0.0,0.2,0.2105263157894739,other,1.229102064282137
C16H29O7N3S3,470.109418,16,29,7,3,3,0,CHONS,4.0,1.8125,0.4375,0.1875,0.0,0.0,lipid_like,1.4862259035086443
C20H26O10S,470.1203725,20,26,10,0,1,0,CHOS,8.0,1.3,0.5,0.0,0.14285714285714285,-0.20000000000000018,other,1.2130581641413825
C20H26O10S,470.1208185,20,26,10,0,1,0,CHOS,8.0,1.3,0.5,0.0,0.14285714285714285,-0.20000000000000018,other,1.2130581641413825
C20H25O12N,470.130355016129,20,25,12,1,0,0,CHON,9.0,1.25,0.6,0.05,0.19230769230769232,0.10000000000000009,N_containing,1.236548941959239
C23H26O4N3SP,470.130987,23,26,4,3,1,1,CHONSP,12.5,1.1304347826086956,0.17391304347826086,0.13043478260869565,0.5,-0.5217391304347823,aromatic,0.9421675695407622
C20H26O12,470.138466415384,20,26,12,0,0,0,CHO,8.0,1.3,0.6,0.0,0.14285714285714285,-0.09999999999999964,other,1.2282081758851615
C24H25O9N,470.145762,24,25,9,1,0,0,CHON,13.0,1.0416666666666667,0.375,0.041666666666666664,0.43243243243243246,-0.16666666666666696,CRAM,0.9593777853286186
C21H29O11N,470.16678716129,21,29,11,1,0,0,CHON,8.0,1.380952380952381,0.5238095238095238,0.047619047619047616,0.13793103448275862,-0.1904761904761907,protein_like,1.0434134876169407
C21H30O11,470.174871464286,21,30,11,0,0,0,CHO,7.0,1.4285714285714286,0.5238095238095238,0.0,0.0967741935483871,-0.3809523809523814,other,1.2264060548761968
C22H33O10N,470.203241955556,22,33,10,1,0,0,CHON,7.0,1.5,0.45454545454545453,0.045454545454545456,0.09375,-0.45454545454545414,lipid_like,1.155428220149096
C22H34O10,470.211244818182,22,34,10,0,0,0,CHO,6.0,1.5454545454545454,0.45454545454545453,0.0,0.058823529411764705,-0.6363636363636367,lipid_like,1.2782874540750184
C21H12O13,471.020551208333,21,12,13,0,0,0,CHO,16.0,0.5714285714285714,0.6190476190476191,0.0,0.6551724137931034,0.6666666666666665,aromatic,0.8400897147078724
C24H13O5N2SP,471.020884333333,24,13,5,2,1,1,CHONSP,19.5,0.5416666666666666,0.20833333333333334,0.08333333333333333,0.8571428571428571,0.0,condensed_aromatic,0.8975062133278912
C12H24O13S3,471.030748,12,24,13,0,3,0,CHOS,1.0,2.0,1.0833333333333333,0.0,0.0,0.6666666666666665,carbohydrate_like,1.0038521685829465
C20H12O12N2,471.031692,20,12,12,2,0,0,CHON,16.0,0.6,0.6,0.1,0.75,0.8999999999999999,condensed_aromatic,0.987281414030182
C18H16O15,471.041673869565,18,16,15,0,0,0,CHO,11.0,0.8888888888888888,0.8333333333333334,0.0,0.3333333333333333,0.7777777777777777,other,1.2348640828794961
C21H17O7N2SP,471.042004,21,17,7,2,1,1,CHONSP,14.5,0.8095238095238095,0.3333333333333333,0.09523809523809523,0.6666666666666666,0.0,condensed_aromatic,0.9798104731392269
C22H16O12,471.056929875,22,16,12,0,0,0,CHO,15.0,0.7272727272727273,0.5454545454545454,0.0,0.5625,0.36363636363636376,aromatic,0.8861707991521308
C22H16O12,471.057209,22,16,12,0,0,0,CHO,15.0,0.7272727272727273,0.5454545454545454,0.0,0.5625,0.36363636363636376,aromatic,0.8861707991521308
C21H16O11N2,471.068102,21,16,11,2,0,0,CHON,15.0,0.7619047619047619,0.5238095238095238,0.09523809523809523,0.6296296296296297,0.5714285714285716,aromatic,0.9243336140088715
C23H24ON2S4,471.069933735294,23,24,1,2,4,0,CHONS,13.0,1.0434782608695652,0.043478260869565216,0.08695652173913043,0.45454545454545453,-0.3478260869565215,CRAM,0.8290317971968778
C19H20O14,471.078030302631,19,20,14,0,0,0,CHO,10.0,1.0526315789473684,0.7368421052631579,0.0,0.25,0.42105263157894735,other,1.235260067033865
C23H21O9P,471.0850515,23,21,9,0,0,1,CHOP,13.5,0.9130434782608695,0.391304347826087,0.0,0.5142857142857142,-0.3478260869565215,aromatic,0.8913464830007719
C23H24O3N2S3,471.0875541,23,24,3,2,3,0,CHONS,13.0,1.0434782608695652,0.13043478260869565,0.08695652173913043,0.45454545454545453,-0.2608695652173916,CRAM,0.8875209972665732
C23H20O11,471.09326325,23,20,11,0,0,0,CHO,14.0,0.8695652173913043,0.4782608695652174,0.0,0.4857142857142857,0.08695652173913038,CRAM,0.9029450261454643
C23H20O11,471.093571,23,20,11,0,0,0,CHO,14.0,0.8695652173913043,0.4782608695652174,0.0,0.4857142857142857,0.08695652173913038,CRAM,0.9029450261454643
C20H24O11S,471.096617,20,24,11,0,1,0,CHOS,9.0,1.2,0.55,0.0,0.18518518518518517,0.0,other,1.220977964568323
C20H24O13,471.114374925,20,24,13,0,0,0,CHO,9.0,1.2,0.65,0.0,0.18518518518518517,0.10000000000000009,other,1.234859325549424
C16H29O10N2SP,471.1209,16,29,10,2,1,1,CHONSP,3.5,1.8125,0.625,0.125,0.0,-0.375,carbohydrate_like,1.340938851182782
C24H28O2N2S3,471.123976959184,24,28,2,2,3,0,CHONS,12.0,1.1666666666666667,0.08333333333333333,0.08333333333333333,0.3888888888888889,-0.5,CRAM,0.885795596430546
C28H24O5S,471.127093,28,24,5,0,1,0,CHOS,17.0,0.8571428571428571,0.17857142857142858,0.0,0.5510204081632653,-0.4285714285714288,aromatic,0.8474626801408766
C24H24O10,471.129627564516,24,24,10,0,0,0,CHO,13.0,1.0,0.4166666666666667,0.0,0.42105263157894735,-0.16666666666666696,CRAM,0.9269919524484836
C21H29O10P,471.1426942625,21,29,10,0,0,1,CHOP,7.5,1.380952380952381,0.47619047619047616,0.0,0.16666666666666666,-0.666666666666667,CRAM,1.0626862544492564
C34H20ON2,471.15027,34,20,1,2,0,0,CHON,26.0,0.5882352941176471,0.029411764705882353,0.058823529411764705,0.7777777777777778,-0.35294117647058787,condensed_aromatic,0.7771102544560408
C21H28O12,471.150737,21,28,12,0,0,0,CHO,8.0,1.3333333333333333,0.5714285714285714,0.0,0.13333333333333333,-0.1904761904761907,other,1.2336362661930351
C25H32ON2S3,471.160390169492,25,32,1,2,3,0,CHONS,11.0,1.28,0.04,0.08,0.3333333333333333,-0.7199999999999998,CRAM,0.8927496643514764
C25H28O9,471.165978359375,25,28,9,0,0,0,CHO,12.0,1.12,0.36,0.0,0.36585365853658536,-0.40000000000000036,CRAM,0.9499881596791799
C22H32O9S,471.169555,22,32,9,0,1,0,CHOS,7.0,1.4545454545454546,0.4090909090909091,0.0,0.09090909090909091,-0.5454545454545459,CRAM,1.072732520881076
C22H32O11,471.187150657143,22,32,11,0,0,0,CHO,7.0,1.4545454545454546,0.5,0.0,0.09090909090909091,-0.45454545454545414,other,1.2315405878352923
C26H32O8,471.202379346939,26,32,8,0,0,0,CHO,11.0,1.2307692307692308,0.3076923076923077,0.0,0.3181818181818182,-0.615384615384615,CRAM,0.9717557043203056
C26H32O8,471.20268025,26,32,8,0,0,0,CHO,11.0,1.2307692307692308,0.3076923076923077,0.0,0.3181818181818182,-0.615384615384615,CRAM,0.9717557043203056
C24H41O3S2P,471.216115,24,41,3,0,2,1,CHOSP,4.5,1.7083333333333333,0.125,0.0,0.05128205128205128,-1.5,lipid_like,1.3223644858515122
C23H36O10,471.223551382353,23,36,10,0,0,0,CHO,6.0,1.565217391304348,0.43478260869565216,0.0,0.05555555555555555,-0.6956521739130439,lipid_like,1.283158559051857
C27H36O7,471.238768833333,27,36,7,0,0,0,CHO,10.0,1.3333333333333333,0.25925925925925924,0.0,0.2765957446808511,-0.8148148148148149,CRAM,0.9920349498436657
C21H15O12N,472.0520252,21,15,12,1,0,0,CHON,15.0,0.7142857142857143,0.5714285714285714,0.047619047619047616,0.6071428571428571,0.5714285714285716,aromatic,0.9124151275052078
C21H15O12N,472.05234,21,15,12,1,0,0,CHON,15.0,0.7142857142857143,0.5714285714285714,0.047619047619047616,0.6071428571428571,0.5714285714285716,aromatic,0.9124151275052078
C31H11O3N3,472.072724,31,11,3,3,0,0,CHON,28.0,0.3548387096774194,0.0967741935483871,0.0967741935483871,0.9433962264150944,0.12903225806451601,condensed_aromatic,0.8395933135619149
C22H24ON2S4,472.073238571429,22,24,1,2,4,0,CHONS,12.0,1.0909090909090908,0.045454545454545456,0.09090909090909091,0.41935483870967744,-0.3636363636363633,CRAM,0.8514940255533725
C18H19O14N,472.073576666667,18,19,14,1,0,0,CHON,10.0,1.0555555555555556,0.7777777777777778,0.05555555555555555,0.25,0.6666666666666665,N_containing,1.2374718855473559
C18H20O14,472.081368648649,18,20,14,0,0,0,CHO,9.0,1.1111111111111112,0.7777777777777778,0.0,0.18181818181818182,0.44444444444444464,other,1.2291311194732786
C22H21O9P,472.088497,22,21,9,0,0,1,CHOP,12.5,0.9545454545454546,0.4090909090909091,0.0,0.48484848484848486,-0.3636363636363633,CRAM,0.9223991875477427
C22H19O11N,472.0888135,22,19,11,1,0,0,CHON,14.0,0.8636363636363636,0.5,0.045454545454545456,0.5161290322580645,0.27272727272727293,aromatic,0.9302211388556063
C22H20O11,472.096524,22,20,11,0,0,0,CHO,13.0,0.9090909090909091,0.5,0.0,0.45454545454545453,0.09090909090909083,other,1.2315405878352923
C21H19O10N3,472.09967275,21,19,10,3,0,0,CHON,14.0,0.9047619047619048,0.47619047619047616,0.14285714285714285,0.5769230769230769,0.4761904761904763,aromatic,0.945013940443565
C19H23O13N,472.10961965,19,23,13,1,0,0,CHON,9.0,1.2105263157894737,0.6842105263157895,0.05263157894736842,0.17391304347826086,0.3157894736842106,N_containing,1.2374428303562144
C19H24O13,472.117723096154,19,24,13,0,0,0,CHO,8.0,1.263157894736842,0.6842105263157895,0.0,0.12,0.10526315789473673,other,1.229102064282137
C23H23O10N,472.1248063,23,23,10,1,0,0,CHON,13.0,1.0,0.43478260869565216,0.043478260869565216,0.4411764705882353,0.0,CRAM,0.9634993251259347
C23H23O10N,472.125159166667,23,23,10,1,0,0,CHON,13.0,1.0,0.43478260869565216,0.043478260869565216,0.4411764705882353,0.0,CRAM,0.9634993251259347
C17H33O8NSP2,472.132803,17,33,8,1,1,2,CHONSP,2.0,1.9411764705882353,0.47058823529411764,0.058823529411764705,0.0,-1.2941176470588234,lipid_like,1.3265519807201773
C31H23O2NS,472.137609,31,23,2,1,1,0,CHONS,21.0,0.7419354838709677,0.06451612903225806,0.03225806451612903,0.6607142857142857,-0.45161290322580605,condensed_aromatic,0.853906870955094
C20H29O10P,472.145986545455,20,29,10,0,0,1,CHOP,6.5,1.45,0.5,0.0,0.10714285714285714,-0.7000000000000002,other,1.2574748308080492
C20H28O12,472.1540644375,20,28,12,0,0,0,CHO,7.0,1.4,0.6,0.0,0.07142857142857142,-0.20000000000000018,other,1.2282081758851615
C24H27O9N,472.1611775,24,27,9,1,0,0,CHON,12.0,1.125,0.375,0.041666666666666664,0.3783783783783784,-0.25,CRAM,0.9867111186619519
C24H28O9,472.169436,24,28,9,0,0,0,CHO,11.0,1.1666666666666667,0.375,0.0,0.3333333333333333,-0.41666666666666696,CRAM,0.9729036859212078
C21H31O11N,472.182416421053,21,31,11,1,0,0,CHON,7.0,1.4761904761904763,0.5238095238095238,0.047619047619047616,0.06896551724137931,-0.2857142857142856,protein_like,1.0707468209502742
C21H32O11,472.190448388889,21,32,11,0,0,0,CHO,6.0,1.5238095238095237,0.5238095238095238,0.0,0.03225806451612903,-0.4761904761904763,carbohydrate_like,1.0890785213598888
C15H22O9S4,473.007316,15,22,9,0,4,0,CHOS,5.0,1.4666666666666666,0.6,0.0,0.0,0.2666666666666666,other,1.4308926992751383
C21H14O13,473.036167145833,21,14,13,0,0,0,CHO,15.0,0.6666666666666666,0.6190476190476191,0.0,0.5862068965517241,0.5714285714285716,aromatic,0.8825035078113207
C20H14O12N2,473.0474725,20,14,12,2,0,0,CHON,15.0,0.7,0.6,0.1,0.6666666666666666,0.7999999999999998,condensed_aromatic,1.0328369695857376
C18H19O13P,473.049105111111,18,19,13,0,0,1,CHOP,9.5,1.0555555555555556,0.7222222222222222,0.0,0.2857142857142857,0.11111111111111116,other,1.2229731167215503
C18H18O15,473.057303654545,18,18,15,0,0,0,CHO,10.0,1.0,0.8333333333333334,0.0,0.23809523809523808,0.6666666666666665,other,1.2348640828794961
C18H18O15,473.057612,18,18,15,0,0,0,CHO,10.0,1.0,0.8333333333333334,0.0,0.23809523809523808,0.6666666666666665,other,1.2348640828794961
C11H27O12N2S2P,473.0670705,11,27,12,2,2,1,CHONSP,-0.5,2.4545454545454546,1.0909090909090908,0.18181818181818182,0.0,0.18181818181818166,carbohydrate_like,1.0868727315351325
C27H22O2S3,473.070898,27,22,2,0,3,0,CHOS,17.0,0.8148148148148148,0.07407407407407407,0.0,0.5652173913043478,-0.44444444444444464,aromatic,0.7643423944594289
C22H18O12,473.072573,22,18,12,0,0,0,CHO,14.0,0.8181818181818182,0.5454545454545454,0.0,0.5,0.27272727272727293,aromatic,0.8998374658187975
C15H26O9N2S3,473.0728855,15,26,9,2,3,0,CHONS,4.0,1.7333333333333334,0.6,0.13333333333333333,0.0,0.2666666666666666,carbohydrate_like,1.3249180516461339
C30H11O3N3,473.076034666667,30,11,3,3,0,0,CHON,27.0,0.36666666666666664,0.1,0.1,0.9411764705882353,0.1333333333333333,condensed_aromatic,0.8366250204119882
C19H23O12P,473.085601056338,19,23,12,0,0,1,CHOP,8.5,1.2105263157894737,0.631578947368421,0.0,0.20833333333333334,-0.21052631578947345,other,1.2224509146178746
C19H22O14,473.09369184058,19,22,14,0,0,0,CHO,9.0,1.1578947368421053,0.7368421052631579,0.0,0.16666666666666666,0.3157894736842106,other,1.235260067033865
C22H23O6N2SP,473.09414,22,23,6,2,1,1,CHONSP,12.5,1.0454545454545454,0.2727272727272727,0.09090909090909091,0.5,-0.3636363636363633,aromatic,0.9539136314601095
C22H24O6N2P2,473.103304116279,22,24,6,2,0,2,CHONP,12.0,1.0909090909090908,0.2727272727272727,0.09090909090909091,0.5333333333333333,-0.7272727272727275,aromatic,0.9602914092378874
C22H24O6N2P2,473.103561,22,24,6,2,0,2,CHONP,12.0,1.0909090909090908,0.2727272727272727,0.09090909090909091,0.5333333333333333,-0.7272727272727275,aromatic,0.9602914092378874
C23H22O11,473.108941,23,22,11,0,0,0,CHO,13.0,0.9565217391304348,0.4782608695652174,0.0,0.42857142857142855,0.0,CRAM,0.9302783594787978
C20H26O11S,473.112419,20,26,11,0,1,0,CHOS,8.0,1.3,0.55,0.0,0.1111111111111111,-0.09999999999999964,other,1.220977964568323
